-1.2425,       0
-1.2299,       0
-1.2173,       0
-1.2047,       0
-1.1921,       0
-1.1795,       0
-1.1669,       0
-1.1543,       0
-1.1417,       0
-1.1291,       0
-1.1165,       0
-1.1039,       0
-1.0914,       0
-1.0788,       0
-1.0662,       0
-1.0536,       0
-1.0410,       0
-1.0284,       0
-1.0158,       0
-1.0032,       0
-0.9906,       0
-0.9780,       0
-0.9654,       0
-0.9528,       0
-0.9402,       0
-0.9276,       0
-0.9150,       0
-0.9024,       0
-0.8898,       0
-0.8772,       0
-0.8646,       0
-0.8520,       0
-0.8394,       0
-0.8269,       0
-0.8143,       0
-0.8017,       0
-0.7891,       0
-0.7765,       0
-0.7639,       0
-0.7513,       0
-0.7387,       0
-0.7261,       0
-0.7135,       0
-0.7009,       0
-0.6883,       0
-0.6757,       0
-0.6631,       0
-0.6505,       0
-0.6379,       0
-0.6253,       0
-0.6127,       0
-0.6001,       0
-0.5875,       0
-0.5749,       0
-0.5624,       0
-0.5498,       0
-0.5372,       0
-0.5246,       0
-0.5120,       0
-0.4994,       0
-0.4868,       0
-0.4742,       0
-0.4616,       0
-0.4490,       0
-0.4364,       0
-0.4238,       0
-0.4112,       0
-0.3986,       0
-0.3860,       0
-0.3734,       0
-0.3608,       0
-0.3482,       0
-0.3356,       0
-0.3230,       0
-0.3104,       0
-0.2979,       0
-0.2853,       0
-0.2727,       0
-0.2601,       0
-0.2475,       0
-0.2349,       0
-0.2223,       0
-0.2097,       0
-0.1971,       0
-0.1845,       0
-0.1719,       0
-0.1593,       1
-0.1467,       5
-0.1341,      14
-0.1215,      54
-0.1089,     127
-0.0963,     259
-0.0837,     477
-0.0711,     763
-0.0585,    1123
-0.0459,    1274
-0.0334,    1424
-0.0208,    1350
-0.0082,    1130
 0.0044,     831
 0.0170,     489
 0.0296,     279
 0.0422,     107
 0.0548,      50
 0.0674,      22
 0.0800,       2
 0.0926,       1
 0.1052,       1
 0.1178,       1
 0.1304,       0
 0.1430,       0
 0.1556,       0
 0.1682,       0
 0.1808,       0
 0.1934,       0
 0.2060,       0
 0.2186,       0
 0.2312,       0
 0.2437,       0
 0.2563,       1
 0.2689,       0
 0.2815,       0
 0.2941,       0
 0.3067,       0
 0.3193,       3
 0.3319,       6
 0.3445,       7
 0.3571,       6
 0.3697,       3
 0.3823,       8
 0.3949,      10
 0.4075,       6
 0.4201,       8
 0.4327,       8
 0.4453,       3
 0.4579,       8
 0.4705,       9
 0.4831,       6
 0.4957,       2
 0.5082,       8
 0.5208,       7
 0.5334,       8
 0.5460,       6
 0.5586,       7
 0.5712,       7
 0.5838,       5
 0.5964,       6
 0.6090,      10
 0.6216,       5
 0.6342,       3
 0.6468,       8
 0.6594,       4
 0.6720,       3
 0.6846,       3
 0.6972,       4
 0.7098,       4
 0.7224,       4
 0.7350,       4
 0.7476,       9
 0.7602,       7
 0.7727,       4
 0.7853,       3
 0.7979,       5
 0.8105,       3
 0.8231,       1
 0.8357,       1
 0.8483,       3
 0.8609,       5
 0.8735,       1
 0.8861,       6
 0.8987,       3
 0.9113,       3
 0.9239,       6
 0.9365,       3
 0.9491,       5
 0.9617,       3
 0.9743,      10
 0.9869,       5
 0.9995,       4
 1.0121,       2
 1.0247,       4
 1.0372,       7
 1.0498,       3
 1.0624,       3
 1.0750,       4
 1.0876,       5
 1.1002,       3
 1.1128,       9
 1.1254,       1
 1.1380,       4
 1.1506,       3
 1.1632,       4
 1.1758,       5
 1.1884,       1
 1.2010,       1
 1.2136,       2
 1.2262,       3
 1.2388,       3
 1.2514,       5
 1.2640,       5
 1.2766,       3
 1.2892,       1
 1.3018,       5
 1.3143,       2
 1.3269,       1
 1.3395,       8
 1.3521,       2
 1.3647,       4
 1.3773,       4
 1.3899,       0
 1.4025,       6
 1.4151,       4
 1.4277,       6
 1.4403,       3
 1.4529,       1
 1.4655,       5
 1.4781,       2
 1.4907,       5
 1.5033,       2
 1.5159,       3
 1.5285,       5
 1.5411,       3
 1.5537,       2
 1.5663,       4
 1.5788,       3
 1.5914,       5
 1.6040,       5
 1.6166,       5
 1.6292,       4
 1.6418,       7
 1.6544,       4
 1.6670,       2
 1.6796,       4
 1.6922,       4
 1.7048,       3
 1.7174,       5
 1.7300,       3
 1.7426,       4
 1.7552,       3
 1.7678,       4
 1.7804,       4
 1.7930,       3
 1.8056,       3
 1.8182,       1
 1.8308,       3
 1.8433,       0
 1.8559,       3
 1.8685,       4
 1.8811,       6
 1.8937,       5
 1.9063,       2
 1.9189,       2
 1.9315,       5
 1.9441,       4
 1.9567,       2
 1.9693,       4
 1.9819,       3
 1.9945,       6
 2.0071,       3
 2.0197,       2
 2.0323,       2
 2.0449,       3
 2.0575,       3
 2.0701,       4
 2.0827,       2
 2.0953,       1
 2.1078,       2
 2.1204,       0
 2.1330,       2
 2.1456,       5
 2.1582,       2
 2.1708,       2
 2.1834,       5
 2.1960,       2
 2.2086,       0
 2.2212,       2
 2.2338,       5
 2.2464,       5
 2.2590,       4
 2.2716,       6
 2.2842,       2
 2.2968,       4
 2.3094,       2
 2.3220,       3
 2.3346,       4
 2.3472,       4
 2.3598,       1
 2.3723,       3
 2.3849,       4
 2.3975,       5
 2.4101,       4
 2.4227,       4
 2.4353,       4
 2.4479,       2
 2.4605,       5
 2.4731,       5
 2.4857,       2
 2.4983,       2
 2.5109,       4
 2.5235,       4
 2.5361,       2
 2.5487,       4
 2.5613,       6
 2.5739,       6
 2.5865,       5
 2.5991,      10
 2.6117,       8
 2.6243,       4
 2.6369,       9
 2.6494,       5
 2.6620,       9
 2.6746,       2
 2.6872,       2
 2.6998,       5
 2.7124,       4
 2.7250,       2
 2.7376,       6
 2.7502,       3
 2.7628,       5
 2.7754,       4
 2.7880,       5
 2.8006,       4
 2.8132,       5
 2.8258,       5
 2.8384,       3
 2.8510,       3
 2.8636,       0
 2.8762,       5
 2.8888,       4
 2.9014,       5
 2.9139,      12
 2.9265,       8
 2.9391,       7
 2.9517,       8
 2.9643,       1
 2.9769,       6
 2.9895,       5
 3.0021,       6
 3.0147,       4
 3.0273,       5
 3.0399,       5
 3.0525,       9
 3.0651,       6
 3.0777,       4
 3.0903,       2
 3.1029,       5
 3.1155,       6
 3.1281,       2
 3.1407,       7
 3.1533,       6
 3.1659,       6
 3.1784,       2
 3.1910,       1
 3.2036,       3
 3.2162,       4
 3.2288,       2
 3.2414,       2
 3.2540,       5
 3.2666,       2
 3.2792,       2
 3.2918,       3
 3.3044,       5
 3.3170,       7
 3.3296,       6
 3.3422,       7
 3.3548,       6
 3.3674,       8
 3.3800,       6
 3.3926,       7
 3.4052,      12
 3.4178,      12
 3.4304,      15
 3.4429,       7
 3.4555,      10
 3.4681,       7
 3.4807,       6
 3.4933,       6
 3.5059,       6
 3.5185,       5
 3.5311,       5
 3.5437,       8
 3.5563,       5
 3.5689,       9
 3.5815,       2
 3.5941,       8
 3.6067,       6
 3.6193,      12
 3.6319,       9
 3.6445,      14
 3.6571,      15
